question,answer,comment,instruction
組み,"くみ","二十八手組み(the 14-Move Set (a well-known joseki resulting in a symmetrical position))",Guess the reading for kanji occuring in a shogi term
八手,"ヤツデ,やつで","二十八手組み(the 14-Move Set (a well-known joseki resulting in a symmetrical position))
玉の早逃げは八手の得あり(Early escape of the king gains eight moves)",Guess the reading for kanji occuring in a shogi term
二枚,"にまい","二枚換え(two-for-one, exchanging one (major) piece for two (minor) pieces)
二枚換えなら歩ともせよ(Take two pieces for one even if they are pawns)
二枚落ち(two piece handicap)
二枚金(Double-Gold)",Guess the reading for kanji occuring in a shogi term
交換,"こうかん","交換(-)(exchange (n))
振飛車には角交換を狙え(Against the ranging rook aim at bishop exchange)
飛先の交換三つの得あり(Exchanging the rook pawn has three advantages)",Guess the reading for kanji occuring in a shogi term
掛け,"かけ,がけ","仕掛けは歩の突き捨てから(Start the fight with a pawn sacrifice)
早仕掛け(early fight, early start of the middle game)",Guess the reading for kanji occuring in a shogi term
仕掛,"しかけ","仕掛けは歩の突き捨てから(Start the fight with a pawn sacrifice)
早仕掛け(early fight, early start of the middle game)
無仕掛図式(No Foothold Problem (attacking side has no pieces on the board; extreme version is the Naked King))",Guess the reading for kanji occuring in a shogi term
突き,"つき,つつき","仕掛けは歩の突き捨てから(Start the fight with a pawn sacrifice)
突き捨ての歩(sacrifice push)
突き捨てる(push and sacrifice)
突き越す(push on)
突き違い(counterpush (on another file))
突き違うの歩(counter-push (on another file))
角頭歩突き(Bishop`s Head Pawn Push)",Guess the reading for kanji occuring in a shogi term
損う (part of term),"そこなう","仕損う(blunder (v))",Guess the reading for kanji occuring in a shogi term
伏線,"ふくせん","伏線手(preparation move)",Guess the reading for kanji occuring in a shogi term
会心,"かいしん","会心譜(favourite game)",Guess the reading for kanji occuring in a shogi term
伸す,"のす","伸す；延ばす(extend (with pawn push))",Guess the reading for kanji occuring in a shogi term
伸び,"ノビ,のび","伸び過ぎる(overextend)",Guess the reading for kanji occuring in a shogi term
過ぎ,"すぎ","伸び過ぎる(overextend)
指し過ぎ(overplay)",Guess the reading for kanji occuring in a shogi term
張る,"はる,ばる","位を張る(take up a vanguard position)",Guess the reading for kanji occuring in a shogi term
戦勝,"せんしょう","作戦勝ち(strategical victory)",Guess the reading for kanji occuring in a shogi term
作戦 (part of term),"さくせん","作戦勝ち(strategical victory)
作戦負け(strategical loss)",Guess the reading for kanji occuring in a shogi term
勝ち (part of term),"かち,がち","作戦勝ち(strategical victory)
勝ち将棋は鬼の如し(A won game is like a devil)
手勝ち(winning by one move (tempo), winning the semeai)",Guess the reading for kanji occuring in a shogi term
侵入,"しんにゅう","侵入する(invade)",Guess the reading for kanji occuring in a shogi term
保留,"ほりゅう","保留する(reserve, defer)",Guess the reading for kanji occuring in a shogi term
信用,"しんよう","信用(-)(trust, confidence)",Guess the reading for kanji occuring in a shogi term
候補,"こうほ","候補手(candidate moves)",Guess the reading for kanji occuring in a shogi term
催促,"さいそく","催促する(press for, urge on, speed up)",Guess the reading for kanji occuring in a shogi term
促す,"うながす","催促する(press for, urge on, speed up)",Guess the reading for kanji occuring in a shogi term
優勝 (part of term),"ゆうしょう","優勝を飾る(win the championship)",Guess the reading for kanji occuring in a shogi term
飾る,"かざる","優勝を飾る(win the championship)",Guess the reading for kanji occuring in a shogi term
充分,"じゅうぶん","充分な(sufficient)",Guess the reading for kanji occuring in a shogi term
充実,"じゅうじつ","充実する((make) complete)",Guess the reading for kanji occuring in a shogi term
入る,"いる,はいる","入る；入れる(go in, enter; send, put in (vi; vt))",Guess the reading for kanji occuring in a shogi term
入れ,"いれ","入る；入れる(go in, enter; send, put in (vi; vt))",Guess the reading for kanji occuring in a shogi term
入手,"にゅうしゅ","入手する(get in hand)",Guess the reading for kanji occuring in a shogi term
全日,"ぜんじつ","全日本プロトーナメント(All Japan Pro (1982-2001))",Guess the reading for kanji occuring in a shogi term
日本,"にっぽん,にほん","全日本プロトーナメント(All Japan Pro (1982-2001))",Guess the reading for kanji occuring in a shogi term
公式,"こうしき","公式棋戦(formal (title) match)",Guess the reading for kanji occuring in a shogi term
棋戦,"きせん","公式棋戦(formal (title) match)",Guess the reading for kanji occuring in a shogi term
倒れ,"たおれ,だおれ","公郷の位倒れ(A vanguard pawn is difficult to maintain (lit. The court noble can not live up to his rank))",Guess the reading for kanji occuring in a shogi term
公開,"こうかい","公開対局(public game)",Guess the reading for kanji occuring in a shogi term
再掲,"さいけい","再掲図(repeat diagram)",Guess the reading for kanji occuring in a shogi term
冷静,"れいせい","冷静な(cool, cold-blooded)",Guess the reading for kanji occuring in a shogi term
凸型,"とつがた","凹凸型(Hump-Slump System)",Guess the reading for kanji occuring in a shogi term
凹凸,"おうとつ","凹凸型(Hump-Slump System)",Guess the reading for kanji occuring in a shogi term
出る,"でる","出る；出す(go out; send out (vi; vt))",Guess the reading for kanji occuring in a shogi term
出動,"しゅつどう","出動(-)(mobilization, action)",Guess the reading for kanji occuring in a shogi term
分析,"ぶんせき","分析(-)(analysis)",Guess the reading for kanji occuring in a shogi term
切れ,"きれ,ぎれ","切れ筋(failed move, failed tactics)
支え切れない(cannot be saved)
歩切れ(out of pawns, no pawns in hand)",Guess the reading for kanji occuring in a shogi term
初段,"しょだん","初段~九段(1st-9th dan (player) (higher grades))",Guess the reading for kanji occuring in a shogi term
判断,"はんだん","判断する(decide, judge, conclude)
形勢判断(positional judgement)",Guess the reading for kanji occuring in a shogi term
利く,"きく","利く(効く)(act on, bear down on; work, be effective)",Guess the reading for kanji occuring in a shogi term
効く,"きく","利く(効く)(act on, bear down on; work, be effective)",Guess the reading for kanji occuring in a shogi term
圧す,"あっす,おす,へす","制圧する((bring under) control, suppress)",Guess the reading for kanji occuring in a shogi term
前名,"ぜんめい","前名人(former meijin)",Guess the reading for kanji occuring in a shogi term
前提,"ぜんてい","前提工作(preparations)",Guess the reading for kanji occuring in a shogi term
工作,"こうさく","前提工作(preparations)",Guess the reading for kanji occuring in a shogi term
溜め,"ため","力を溜める(gather strength, assemble (more) force)",Guess the reading for kanji occuring in a shogi term
如し,"ごとし","勝ち将棋は鬼の如し(A won game is like a devil)",Guess the reading for kanji occuring in a shogi term
勝負 (part of term),"しょうぶ","勝負士(professional player)
勝負手(an interesting move in a disadvantageous position on which one wagers the outcome of the game)
勝負手(the game move (interesting move in a disadvantageous position on which one wagers the outcome of the game))",Guess the reading for kanji occuring in a shogi term
勢力 (part of term),"せいりょく","勢力争い(power struggle, fight for positional advantage)",Guess the reading for kanji occuring in a shogi term
争い,"あらそい","勢力争い(power struggle, fight for positional advantage)",Guess the reading for kanji occuring in a shogi term
勿論,"もちろん","勿論負け(automatic loss (illegal move))",Guess the reading for kanji occuring in a shogi term
包囲,"ほうい","包囲する(encircle, siege)",Guess the reading for kanji occuring in a shogi term
区別,"くべつ","区別(-)(difference)",Guess the reading for kanji occuring in a shogi term
十分,"じっぷん,じゅうぶん,じゅっぷん","十分な(sufficient)",Guess the reading for kanji occuring in a shogi term
十字,"じゅうじ","十字飛車(corssroads rook (forking two pieces horizontally and vertically))",Guess the reading for kanji occuring in a shogi term
連覇,"れんぱ","十連覇(winning the championship ten times in a row)",Guess the reading for kanji occuring in a shogi term
危険 (part of term),"きけん","危険な(dangerous)",Guess the reading for kanji occuring in a shogi term
詰み (part of term),"つみ","即詰み(forced mate)
打歩詰み(mate with pawn drop (illegal))
歩詰めに詰みあり(If there is a mate with a pawn drop, there is a legal mate too)
突歩詰み(mate with pawn push)
詰みより必死(Hisshi (brinkmate) is better than mate)
詰み上がり(checkmating)",Guess the reading for kanji occuring in a shogi term
詰め (part of term),"つめ,づめ","即詰め(straight and (too) simple mate (problem))
歩詰めに詰みあり(If there is a mate with a pawn drop, there is a legal mate too)
詰まる；詰める(be shortened; shorten (the edge file) (vi; vt))
詰まる；詰める(become shorter; shorten (the edge by pushing the pawn to the 6th ra",Guess the reading for kanji occuring in a shogi term
千万,"せんばん,せんまん,ちよろず","厄介(千万)((ten million) difficulties)",Guess the reading for kanji occuring in a shogi term
厄介,"やっかい","厄介(千万)((ten million) difficulties)
厄介な(troublesome)",Guess the reading for kanji occuring in a shogi term
原始,"げんし","原始中飛車(Primitive Central Rook)
原始棒銀(Primitive Climbing Silver)",Guess the reading for kanji occuring in a shogi term
穴熊 (part of term),"あなくま,アナグマ,あなぐま","原田流穴熊(Harada Style Bear-in-the-Hole)
居飛車穴熊(Static Rook Bear-in-the-hole)
振飛車穴熊(Ranging Rook Bear in the Hole)
森安流棒玉穴熊(Moriyasu Style Climbing King Bear in the Hole)
空中穴熊(Air Castle (Bear-in-the-Air) (in the middle of the board, floating like))
銀冠穴熊(S",Guess the reading for kanji occuring in a shogi term
参考,"さんこう","参考図(reference diagram)",Guess the reading for kanji occuring in a shogi term
反則,"はんそく","反則負け(loss because of an illegal move)",Guess the reading for kanji occuring in a shogi term
反対,"はんたい","反対(-)(resistance)
玉と飛車は反対の位置へ(Move king and rook to opposite squares)",Guess the reading for kanji occuring in a shogi term
反発,"はんぱつ","反発(-)(repulsion, resistance)",Guess the reading for kanji occuring in a shogi term
収拾,"しゅうしゅう","収拾する(control; save the situation)",Guess the reading for kanji occuring in a shogi term
収束,"しゅうそく","収束する(tie up (the game))",Guess the reading for kanji occuring in a shogi term
